,Unnamed: 0,name,date,rating,text,sentiment
162,162,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-07-22,5.0,Perfect Everything came exactly as described,"[['perfect', 2.7]]"
163,163,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-07-21,4.0,Good product I like them. They get the job done but once the soap pad dissolves when hit with the water you have to almost scrape the soap from that area it dissolved and then continue to rub your hands. The packaging is a little cheap with the really thin plastic but they’re easy to throw in your bag and they haven’t popped open in my bag. I would still recommend this product since I’m not that picky and it’s just soap. Lol,"[['good', 1.9], ['like', 1.5], ['easy', 1.9], ['recommend', 1.5], ['lol', 1.8]]"
164,164,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-07-21,5.0,Perfect!! Perfect for travel and camping,"[['perfect', 2.7], ['perfect', 2.7]]"
165,165,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-07-18,1.0,"Not soapy These were not soapy at all..tried two at a time, still nothing",[]
166,166,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-07-06,4.0,great for on a road trip It it great like I said for a road trip. I like the soap and at least your hands will get washed. Thank you!,"[['great', 3.1], ['great', 3.1], ['like', 1.5], ['like', 1.5], ['thank', 1.5]]"
167,167,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-07-04,4.0,"Good idea Bought these for our ""go bags"" - hands must be DRY to get a sheet out of the case, otherwise they'll all mush together.","[['good', 1.9]]"
168,168,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-07-04,5.0,Ideales para la cartera Ideales para la cartera. Prácticos y con buen olor,[]
169,169,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-29,5.0,it works good and light scent it works good and I love light scent.,"[['good', 1.9], ['good', 1.9], ['love', 3.2]]"
170,170,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-28,1.0,Soap residue remains Unscented soap strips but they do not dissolve.,[]
171,171,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-26,3.0,Travel soap is a good idea Overall these are nice. But I have sticky residue that is hard to remove.,"[['good', 1.9], ['nice', 1.8], ['hard', -0.4]]"
172,172,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-26,5.0,Like the size Bought to keep in purse because many bathrooms do not have soap,"[['like', 1.5]]"
173,173,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-17,3.0,"Misleading I bought these to give as a gift to friends but when they came they were so small like 2 inches big, I was shocked. The sheets came with dents and there’s like 20 inside. The soap doesn’t lather well but I’m still gonna use it since I bought it","[['misleading', -1.7], ['gift', 1.9], ['friends', 2.1], ['like', 1.5], ['shocked', -1.3], ['like', 1.5], ['well', 1.1]]"
174,174,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-13,3.0,"Soap sheets There isn't a lot of soap on these. You need several to actually get your hands clean. They are easy to use, love small size. Took forever to come in.","[['clean', 1.7], ['easy', 1.9], ['love', 3.2]]"
176,176,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-11,5.0,Good 👍 They come in handy when you travel a lot. I would recommend it to everyone.,"[['good', 1.9], ['recommend', 1.5]]"
177,177,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-11,1.0,Do not buy it Nunca lo recibí,[]
178,178,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-08,3.0,"Not to bad! Not to bad I guess! They don’t smell like anything, they don’t get as foamy as soap but hey something is better than nothing and they are convenient!","[['bad', -2.5], ['bad', -2.5], ['like', 1.5], ['better', 1.9]]"
179,179,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-07,3.0,Fit right in the diaper bag It's soap it cleans. Packaging is pretty. But the soap is very hard to come off in the water. It's very very sticky. We had to use baby wipes to finish getting the soap off our hands.,"[['fit', 1.5], ['pretty', 2.2], ['hard', -0.4]]"
180,180,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-06-03,5.0,Easy to carry Love it,"[['easy', 1.9], ['love', 3.2]]"
182,182,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-31,5.0,Compact How simple it is,[]
184,184,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-30,4.0,Great to have while traveling I bought this since I was traveling to the Philippines and some bathrooms there did not have soap. Small and compact and light so easy to carry in my bag. The only problem I had with this was that it was hard to dissolve so took longer for you to fully was all the soap off your hands.,"[['great', 3.1], ['easy', 1.9], ['problem', -1.7], ['hard', -0.4]]"
186,186,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-20,5.0,"Okay.. The soap sheets work GREAT. The packaging though is very, very cheap. Not strong enough to hang on keys or a bag. Will definitely bust open and be useless. Would buy soap sheets again just not this brand.","[['great', 3.1], ['strong', 2.3], ['definitely', 1.7], ['useless', -1.8]]"
188,188,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-19,5.0,Great for on the go! These are really cool.. Great for on the go!!,"[['great', 3.1], ['great', 3.1]]"
190,190,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-14,5.0,"Funciona Hace lo que dice la descripcion, funciona como jabon y te limpia",[]
191,191,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-14,5.0,Good for outtings. I like that it is travel sized perfect for on the go with children since many parks and beaches near us don’t have soap in the restroom as well as the campgrounds I go to. I won’t have to carry a container of liquid soap. However what i don’t like it that it leaves your hands slimely and you are literally putting water on your hands for 5 minutes to get the slime away. Other than that love the product.,"[['good', 1.9], ['like', 1.5], ['perfect', 2.7], ['well', 1.1], ['won', 2.7], ['like', 1.5], ['love', 3.2]]"
192,192,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-14,1.0,Disappointed These does not produce suds it feels like wax i didnt like it i really wanted too,"[['disappointed', -2.1], ['like', 1.5], ['like', 1.5]]"
193,193,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-13,5.0,Great/convenient for travel Great product. Good smell. Helpful directions to use.,"[['great', 3.1], ['good', 1.9], ['helpful', 1.8]]"
194,194,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-03,5.0,Will highly recommend Easy to use and shipping was fast,"[['recommend', 1.5], ['easy', 1.9]]"
195,195,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-05-03,5.0,Works well Nice for the car or camping/hiking,"[['well', 1.1], ['nice', 1.8]]"
198,198,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-04-20,3.0,"It’s ok It’s a decent concept but they recommend using warm water to “activate” product. This is weird as it’s advertised as something that could be useful during camping. Does anyone usually camp with warm water readily available? Unless of course camping has changed over the years. Anyway, it’s useful to have nonetheless. Especially during this whole virus pandemic. Have a bottle of water handy and this thing in your glove box of your car and it might just prove itself useful. P. S. It’s unscented or lightly scented for those of us with sensitive noses.","[['ok', 1.2], ['recommend', 1.5], ['warm', 0.9], ['weird', -0.7], ['useful', 1.9], ['warm', 0.9], ['useful', 1.9], ['useful', 1.9]]"
199,199,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-04-18,5.0,"Excellent Product Amazing product and convenient for this moment of the Codiv - 19
Thank you!!!","[['excellent', 2.7], ['amazing', 2.8], ['thank', 1.5]]"
200,200,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-04-14,4.0,Perfect for on the go. These are great. They didn’t dissolve all the way with cold water. They work better with warm to hot water. Perfect for on the go.,"[['perfect', 2.7], ['great', 3.1], ['better', 1.9], ['warm', 0.9], ['perfect', 2.7]]"
201,201,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-04-12,2.0,Received earlier than expected Received but seem to be old dried up,[]
202,202,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-03-25,4.0,"Work well but not happy with price The soap sheets work well, as described
My only complaint is that they are way too expensive, in my opinion. I would have liked at least 10 mini boxes.","[['well', 1.1], ['happy', 2.7], ['well', 1.1], ['complaint', -1.2], ['liked', 1.8]]"
203,203,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-03-02,5.0,Great idea very convenient to have and use,"[['great', 3.1]]"
204,204,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-02-24,5.0,Bet thing ever Very handy to have when bathroom don’t have soap,[]
206,206,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-02-23,5.0,Size and dispenser Excellent when traveling to places where soap is no available in their bathrooms.,"[['excellent', 2.7], ['no', -1.2]]"
208,208,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-02-08,3.0,"Very useful I purchased these items for my emergency kit and they were useful right away. They work well and are packed in a great dispenser. My only recommendation is not o reach for one with wet hands, or the remaining sheets will stick together.","[['useful', 1.9], ['emergency', -1.6], ['useful', 1.9], ['well', 1.1], ['great', 3.1], ['reach', 0.1]]"
209,209,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-01-31,5.0,Easy to care and easy to use I like it,"[['easy', 1.9], ['care', 2.2], ['easy', 1.9], ['like', 1.5]]"
210,210,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2020-01-12,5.0,"Most convenient Glad to find these are available. I carry one with me and have one in my car as well.
Great for camping as well as they disintegrate naturally.","[['glad', 2.0], ['well', 1.1], ['great', 3.1], ['well', 1.1]]"
211,211,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-12-25,1.0,"Only 4 or 5 soap sheets per container??? I bought these to go into our stockings with the idea that we could all put them in the glove compartment of our cars. You never know when you go into a public restroom if they have soap or not. I have a different brand that I've been using for about a year and thought they would be an excellent idea for all my family to have.

These claim to have 20 soap sheets er container. Each of ours only had 3 to 6 sheets per container. I was very disappointed and will not buy them again. The idea is fantastic, this company just doesn't follow through very well.","[['excellent', 2.7], ['disappointed', -2.1], ['fantastic', 2.6], ['well', 1.1]]"
212,212,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-12-22,1.0,Gluey! It sticks to your hands like thick glue and is difficult to rinse (scrub) off.,"[['like', 1.5], ['difficult', -1.5]]"
213,213,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-10-04,5.0,Handy Haven’t tried them yet but looks good for now,"[['good', 1.9]]"
214,214,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-09-13,5.0,Fits in my pocket. When I am out in the wilderness and don't have soap this is perfect.,"[['perfect', 2.7]]"
215,215,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-09-08,5.0,Perfect when you feel you need to wash your hands Great when its needed. Fits in a purse or in your car,"[['perfect', 2.7], ['great', 3.1]]"
216,216,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-09-08,5.0,Good buy. Compact and easy to use. Very useful item and small for taking in a handbag on vacation. Helpful for those times when invariable the soap dispenser in a bathroom has run out!,"[['good', 1.9], ['easy', 1.9], ['useful', 1.9], ['helpful', 1.8]]"
217,217,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-08-16,5.0,"Colorful, nice gift ~ small, flat, portable dry soap in container Really like these portable soap containers. They are going to make perfect stocking gifts at Christmas.","[['nice', 1.8], ['gift', 1.9], ['like', 1.5], ['perfect', 2.7]]"
218,218,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-08-01,5.0,Love it and recommend. Convenient and fits in purse with easy travel.,"[['love', 3.2], ['recommend', 1.5], ['easy', 1.9]]"
219,219,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-07-25,5.0,"Very small and comfortable can be easily put into a very small bag, comfortable to use","[['comfortable', 2.3], ['easily', 1.4], ['comfortable', 2.3]]"
220,220,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-07-21,5.0,Good Very handy to uave when traveling because you never know,"[['good', 1.9]]"
221,221,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-07-21,5.0,Great product for your purse Love these,"[['great', 3.1], ['love', 3.2]]"
223,223,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-07-18,5.0,Worked well Fits in pocket or purse easily. I shared with a group traveling for a missions trip a few times and only used 1-2 packets. You can actually tear the sheets in half to make them last longer. Great option for when there was no soap in public restrooms.,"[['well', 1.1], ['easily', 1.4], ['shared', 1.4], ['great', 3.1], ['no', -1.2]]"
224,224,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-07-11,3.0,"Residue is left They are ok, not what I expected, I don’t like the fact that they do leave a residue. So if you let a young one use them when out and about, help them out if possible they might not notice the left over residue right away until they dry their hands and they feel it gunky","[['ok', 1.2], ['like', 1.5], ['leave', -0.2], ['help', 1.7]]"
225,225,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-07-06,3.0,OK More slippery than foamy.,"[['ok', 1.2]]"
227,227,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-07-03,4.0,Great for travel Compact and easy to use. Fits great in pocketbook,"[['great', 3.1], ['easy', 1.9], ['great', 3.1]]"
228,228,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-06-26,1.0,Not soapy at all These are a waste. I was so excited to get them but they don’t create any soap at all. If anything it feels a tiny bit slimy or oily/lotion-like but nothing near resembling soap.,"[['waste', -1.8], ['excited', 1.4], ['create', 1.1]]"
229,229,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-06-23,3.0,Quality You have to use 2-3 sheets to make enough lather and then it takes forever to wash it off,[]
230,230,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-06-22,5.0,Love it! Great for trips. Amazing idea!,"[['love', 3.2], ['great', 3.1], ['amazing', 2.8]]"
231,231,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-06-20,5.0,They work! Took these on a 10 day trip to Cuba and they were life savers!! Very convenient and they work! Great price for how many you get as well.,"[['great', 3.1], ['well', 1.1]]"
232,232,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-06-20,5.0,"Works great I ordered these for a trip to Israel. The bathrooms in Europe are sometimes questionable and not always well stocked. They were perfect! Small enough for pocket or purse and certainly works well in a backpack. The paper turns to soap as soon as liquid hits it so be careful not to get the pack wet. You could keep it in a ziplock bag if camping, hiking or near water The soap rinses well and didn't seem to dry my hands out as much as other soaps do, although I always use moisturizer after washing.","[['great', 3.1], ['questionable', -1.2], ['well', 1.1], ['perfect', 2.7], ['certainly', 1.4], ['well', 1.1], ['careful', 0.6], ['well', 1.1]]"
233,233,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-06-01,5.0,Great product Love it,"[['great', 3.1], ['love', 3.2]]"
234,234,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-05-23,2.0,No good Doesn’t lather up,"[['no', -1.2], ['good', 1.9]]"
235,235,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-05-03,5.0,Never know when a public restroom won’t have soap I used to buy these a decade ago at gas stations to keep in my purse. No where sells them now due to hand sanitizer I’m pretty sure. Sometimes hand sanitizer doesn’t cut it though. Like after using a public restroom and the dispensers are out of soap or a road trip where your kid pukes in the backseat and you have to clean it up. Hand sanitizer ain’t cutting it lol. These have no smell other than like a basic Castille soap smell kind of. One sheet produces a ton of suds with very little water. Like VERY LITTLE WATER. which is nice in case all you have is a bottle of water in the car or whatever. My hands rinse clean and feel really soft. This pack has a ton of sheets. I give packs to random family members to keep in their purses too because I can’t use them all in a timely fashion.,"[['won', 2.7], ['no', -1.2], ['hand', 2.2], ['pretty', 2.2], ['sure', 1.3], ['hand', 2.2], ['cut', -1.1], ['like', 1.5], ['pukes', -1.9], ['clean', 1.7], ['hand', 2.2], ['cutting', -0.5], ['lol', 1.8], ['no', -1.2], ['like', 1.5], ['kind', 2.4], ['like', 1.5], ['nice', 1.8], ['clean', 1.7]]"
236,236,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-04-11,5.0,Clean hands saves the day! Love these for your purse or pocket!,"[['clean', 1.7], ['love', 3.2]]"
238,238,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-03-14,4.0,"Portable soap paper Portable and compact, fits in pocket .. They really don't get foamy or suds up and don't totally dissolve and leaves a gummy residue on your hands",[]
239,239,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-03-13,1.0,"Not a Good Experience I tried it once and the soap would not break down. Multiple pieces came out and it turned into gooey globs that would not wash off. Had to use Kleenex to get it off, I’m so glad I had some. There were no paper towels.","[['good', 1.9], ['glad', 2.0], ['no', -1.2]]"
240,240,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-03-11,5.0,"Perfect Love these!!! Sturdy package and they close without a problem. Only thing I was meh on is the smell... It's very much a classic soap bar smell. Not bad in any way, but I prefer more perfumey or floral scents.","[['perfect', 2.7], ['love', 3.2], ['problem', -1.7], ['meh', -0.3], ['bad', -2.5]]"
241,241,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-01-23,5.0,"Bare Essentials, Never Leave Home Without It! My Sister ordered for her birthday trip to China and blessed me with one of the disposable soaps. My daughter went to a restroom that was out of soap and I was able to use it. Perfect to have no matter where you are in the world.","[['leave', -0.2], ['blessed', 2.9], ['perfect', 2.7], ['no', -1.2], ['matter', 0.1]]"
242,242,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2019-01-15,5.0,"Highly recommended.... I have never heard of travel paper soaps until my husband told me to buy it for his trip. These actually work and they smell good too. I gave a pack to my mom and aunt, now they want to get more. These are so convenient and all you need is water to melt it while you wash your hands. Perfect for public places! Thanks!","[['recommended', 0.8], ['good', 1.9], ['want', 0.3], ['perfect', 2.7], ['thanks', 1.9]]"
243,243,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2018-12-30,5.0,Must Have Very convenient. I always carry one on my purse. It's also great when I travel.,"[['great', 3.1]]"
244,244,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2018-12-23,5.0,Traveler’s best friend. I travel at least once a year and some time place don’t have soap. This is perfect for that. I can always keep this in my bag. I got it today and already tried it and It works. The sheet becomes like soap but might need 2 to get the full effect.,"[['best', 3.2], ['friend', 2.2], ['perfect', 2.7], ['like', 1.5]]"
245,245,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2018-10-26,5.0,Light. Good for travel. Light and functional when soap is unavailable. Great for travel.,"[['good', 1.9], ['great', 3.1]]"
246,246,6 Packs Portable Disposable Travel Hiking Washing Hand Bath Toiletry Paper Soap Sheets(Random Color),2018-09-30,5.0,"Convenient soap goes anywhere, useful for washing everything, and smells good! Very competitively priced, I love the scent, and it’s useful for anything that needs washing: clothes, dishes, hands, body, hair, etc. the portable size means you can carry one around anywhere, and since they’re not liquid, they’re TSA compliant. The different colors of the containers are fun, and can be used to identify which belongs to whom. I really like these and will buy again.","[['useful', 1.9], ['good', 1.9], ['love', 3.2], ['useful', 1.9], ['fun', 2.3], ['like', 1.5]]"
248,248,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-08-23,5.0,Buena calidad Llegaron a tiempo,[]
249,249,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-08-17,5.0,"Perfect for travelling I got this product to have in the car when travelling with my 4 year old daughter.Although I have hand sanitizer and everything else, I thought this would be perfect to have when stopping at those nasty gas stations for emergency potty breaks. That way my daughter won't have to touch much of anything in the bathroom. Works wonders","[['perfect', 2.7], ['hand', 2.2], ['perfect', 2.7], ['stopping', -0.6], ['nasty', -2.6], ['emergency', -1.6]]"
250,250,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-08-13,5.0,Awesome product Awesome product love the smell 😘,"[['awesome', 3.1], ['awesome', 3.1], ['love', 3.2]]"
251,251,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-08-04,3.0,Works They are good for travel Container is cheap lcontainer is cheap but it product works well,"[['good', 1.9], ['well', 1.1]]"
253,253,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-07-29,5.0,"Good! Great for travels! I always needed something like this, pocket size and easy to bring everywhere. Now I don't have problems to go in public restrooms. I'm always ready!","[['good', 1.9], ['great', 3.1], ['like', 1.5], ['easy', 1.9], ['problems', -1.7], ['ready', 1.5]]"
254,254,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-07-28,5.0,Keep my hands clean! I'll buy the dog again. The packing is very cute and the price is relatively cheap. Because it's the most important thing to keep my hands clean! I'll buy the dog again.,"[['clean', 1.7], ['cute', 2.0], ['important', 0.8], ['clean', 1.7]]"
255,255,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-07-28,5.0,I really will buy it again. The soap itself is of good quality. My hands are small. They can make enough foam for me. It melted as soon as it touched the water. I really will buy it again.,"[['good', 1.9]]"
256,256,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-07-15,5.0,"Great mess-free-on-the-go soap Perfect product for Coronatimes!
I always keep one in my bag, in case I need to wash my hands and there's no soap. It's also great to make kids enjoying washing there hands with soap.
I even used it to wash my hand with a water bottle on a parking lot.","[['great', 3.1], ['perfect', 2.7], ['no', -1.2], ['great', 3.1], ['enjoying', 2.4], ['hand', 2.2]]"
257,257,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-07-13,5.0,"Ingenious I gave these out to family and friends. They come in handy when you are out and need to wash your hands. If you have a bottle of water, you can wash your hands with these sheets of soap. They are just the right size and easily fit in your pocket or purse.","[['friends', 2.1], ['easily', 1.4], ['fit', 1.5]]"
258,258,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-06-30,5.0,Love These work wonderfully. A little bulky bit still compact,"[['love', 3.2], ['wonderfully', 2.9]]"
259,259,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-06-29,5.0,"Works perfectly So far, so good. I purchased the product, and I can't believe it really works. To my surprise, the performance of this product is so excellent. I highly doubt that it can do more than surface work.","[['perfectly', 3.2], ['good', 1.9], ['surprise', 1.1], ['excellent', 2.7], ['doubt', -1.5]]"
260,260,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-06-28,5.0,"Does the job! I got it as a back up for hand sanitizer when I am out. Of course, as this is soap, you need water to dissolve it and rinse it clean. But during this pandemic, it's good to have it. The amount of soup from each sheet is good for an adult, and it's easy to carry around in the small box.","[['hand', 2.2], ['clean', 1.7], ['good', 1.9], ['good', 1.9], ['easy', 1.9]]"
261,261,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-06-27,5.0,"Try this one! These are perfect for travel! We are taking them on our tent camping trips for convenient, compact hand soap, without the risk of leaking while in transit. They would also be great for plane travel, since there's no need to worry about liquid restrictions.","[['perfect', 2.7], ['hand', 2.2], ['risk', -1.1], ['great', 3.1], ['no', -1.2], ['worry', -1.9]]"
262,262,"4 Boxs(200 Sheets) Paper Soap,Mini Portable Travel Soap Paper Sheets,Disposable Soap Paper for Outdoor,Camping, Hiking,Hand Washing Bath Scented Paper Soap",2020-05-17,4.0,"Soap thats Dope This soap is so so cute. My kids absolutely LOVE it. I put it in their Backpacks and my Daughter and i carry one in our Bags. It does not suds a whole lot. I am used to a lot of Suds ! @.@ But, I think it still works. It is definitely better than nothing. If it is cute they tend to use it more.
I would buy it again.","[['cute', 2.0], ['love', 3.2], ['definitely', 1.7], ['better', 1.9], ['cute', 2.0]]"
